userId,id,title,description,image,updated_at,created_at,type,status,interest_count
Ih64tjevNsQpCRR0PTgIdqNvdMU2,OdmEC75fKlmfut9dj0qq,Tanaman-Lavender Mini yang Terawat Baik,Tanaman lavender mini yang telah dijaga dengan baik dan berbunga cantik. Saya ingin menukarnya dengan pakaian atau aksesori fashion yang jarang dipakai untuk menyegarkan lemari pakaian saya.,https://storage.googleapis.com/barterbuddy.appspot.com/Ih64tjevNsQpCRR0PTgIdqNvdMU2/posts/OdmEC75fKlmfut9dj0qq-1718186576515-tanaman_hias3.jpeg,2024-06-12T10:02:56+00:00,2024-06-12T10:02:56+00:00,Barang,Tersedia,1
1FsrMukzX3NEwvmNgPWNMZsibJV2,OktvmcRwLm1K3ZTr825B,Cuci Mobil Steam,Cuci mobil dengan metode steam untuk membersihkan dengan lebih efektif dan ramah lingkungan.,https://storage.googleapis.com/barterbuddy.appspot.com/1FsrMukzX3NEwvmNgPWNMZsibJV2/posts/OktvmcRwLm1K3ZTr825B-1718186190361-jasa_cuci_mobil1.jpg,2024-06-12T09:56:30+00:00,2024-06-12T09:56:30+00:00,Jasa,Tersedia,1
CCw0dY5DBoWZewgwD6tVuvHIFci1,OxRXLMykZUmxIeF9cd3Z,Sepatu Sandal Wanita Birkenstock Gizeh,"Sandal Birkenstock Gizeh, nyaman untuk sehari-hari, ingin ditukar dengan dompet kulit yang elegan.",https://storage.googleapis.com/barterbuddy.appspot.com/CCw0dY5DBoWZewgwD6tVuvHIFci1/posts/OxRXLMykZUmxIeF9cd3Z-1718186355918-sepatu6.jpg,2024-06-12T09:59:16+00:00,2024-06-12T09:59:16+00:00,Barang,Tersedia,1
4HbzMucl2hgK5PmTNFurkGeunC93,OyaAEBOABxQ5KRA6JRfH,Televisi Pioneer 55 Inch,"Kondisi mulus, semua fungsi bekerja dengan baik. Ingin ditukar dengan treadmill.",https://storage.googleapis.com/barterbuddy.appspot.com/4HbzMucl2hgK5PmTNFurkGeunC93/posts/OyaAEBOABxQ5KRA6JRfH-1718186338445-televisi24.jpg,2024-06-12T09:58:58+00:00,2024-06-12T09:58:58+00:00,Barang,Tersedia,1
u27Y5O4aUGcsxYPthWEyNvV4xQe2,P0VF8YY6WdWZwX6UeEaq,Sepeda Balap Polygon Strattos,"Desain aerodinamis, kondisi bekas namun masih baik. Bisa ditukar dengan peralatan olahraga lain atau gadget.",https://storage.googleapis.com/barterbuddy.appspot.com/u27Y5O4aUGcsxYPthWEyNvV4xQe2/posts/P0VF8YY6WdWZwX6UeEaq-1718186322148-sepeda9.jpg,2024-06-12T09:58:42+00:00,2024-06-12T09:58:42+00:00,Barang,Tersedia,1
PEiFHNoZdQfXoo6JLd98Bd76aMM2,P7dbyJL7bBuTRK3ttR0D,Jam Tangan Tissot PRC 200,"Kondisi bekas, namun masih berfungsi dengan baik. Ingin menukar dengan jam tangan lain atau gadget.",https://storage.googleapis.com/barterbuddy.appspot.com/PEiFHNoZdQfXoo6JLd98Bd76aMM2/posts/P7dbyJL7bBuTRK3ttR0D-1718186261679-jam_tangan13.jpg,2024-06-12T09:57:41+00:00,2024-06-12T09:57:41+00:00,Barang,Tersedia,1
VvYs1Nkad2VtziFNHT8DfirnzXO2,P8yF6I2WkMX0DbKEGvGC,Kursi Rotan Bekas,"Kursi rotan bekas dengan bantal empuk, ada beberapa bagian anyaman yang lepas. Ingin ditukar dengan tanaman hias.",https://storage.googleapis.com/barterbuddy.appspot.com/VvYs1Nkad2VtziFNHT8DfirnzXO2/posts/P8yF6I2WkMX0DbKEGvGC-1718186277270-kursi4.jpg,2024-06-12T09:57:57+00:00,2024-06-12T09:57:57+00:00,Barang,Tersedia,13
HgmD0bP1W1YpSZua7J049kZCNel1,PFxHMmPq5w9lbqWqw7Tn,Lukisan Senja di Lautan,Lukisan ini menggambarkan keindahan senja di atas laut. Kondisinya seperti baru. Saya tertarik untuk menukarnya dengan kamera analog yang masih berfungsi.,https://storage.googleapis.com/barterbuddy.appspot.com/HgmD0bP1W1YpSZua7J049kZCNel1/posts/PFxHMmPq5w9lbqWqw7Tn-1718186235366-lukisan1.jpg,2024-06-12T09:57:15+00:00,2024-06-12T09:57:15+00:00,Barang,Tersedia,1
HDXem12In1ZUJmPm53Cnc7Um0za2,PUuEMANty1Cf1UvJTUBF,Kacamata Cat-Eye Floral,Kacamata model cat-eye dengan motif floral yang cantik dan feminin. Sudah digunakan tapi masih dalam kondisi bagus. Saya tertarik untuk menukarkannya dengan produk skincare organik.,https://storage.googleapis.com/barterbuddy.appspot.com/HDXem12In1ZUJmPm53Cnc7Um0za2/posts/PUuEMANty1Cf1UvJTUBF-1718186364998-kacamata3.jpg,2024-06-12T09:59:25+00:00,2024-06-12T09:59:25+00:00,Barang,Tersedia,1
DhR76Vbdw5ThVtE9UZFLphlLQWG3,PY73fCxXbjBe2XjOioIm,Teko Tembaga Kuno,Teko tembaga kuno dengan kilau yang masih terjaga. Saya tertarik untuk ditukar dengan barang-barang vintage atau barang seni.,https://storage.googleapis.com/barterbuddy.appspot.com/DhR76Vbdw5ThVtE9UZFLphlLQWG3/posts/PY73fCxXbjBe2XjOioIm-1718186230036-teko1.jpg,2024-06-12T09:57:10+00:00,2024-06-12T09:57:10+00:00,Barang,Tersedia,1
XWxSV4NWzvdDw5hjFvD0m2hY8v23,PahNcY2p16kGZSVmIY35,Kursi Kulit Hitam,"Kursi kulit hitam bekas dengan desain elegan, ada sedikit retak pada kulit. Ingin ditukar dengan lampu meja.",https://storage.googleapis.com/barterbuddy.appspot.com/XWxSV4NWzvdDw5hjFvD0m2hY8v23/posts/PahNcY2p16kGZSVmIY35-1718186279348-kursi10.jpg,2024-06-12T09:57:59+00:00,2024-06-12T09:57:59+00:00,Barang,Tersedia,1
Hmsep7fiZROUABHOTFOsjBhDJ1d2,Pc18ZAN0nVZOEvN1g1MQ, Jaket Kulit Vintage,Jaket kulit vintage dengan karakteristik unik. Kondisinya sangat baik dan saya ingin menukarnya dengan tas ransel berkualitas untuk perjalanan jarak jauh.,https://storage.googleapis.com/barterbuddy.appspot.com/Hmsep7fiZROUABHOTFOsjBhDJ1d2/posts/Pc18ZAN0nVZOEvN1g1MQ-1718186570956-jaket_kulit1.jpg,2024-06-12T10:02:51+00:00,2024-06-12T10:02:51+00:00,Barang,Tersedia,1
T2qCP1yMaYOKcPgy2NwSF86UIF12,PmwXULObOpcr2UJzt7AX,PetCare VIP,Perawatan lengkap untuk hewan peliharaan Anda dengan layanan \npremium.,https://storage.googleapis.com/barterbuddy.appspot.com/T2qCP1yMaYOKcPgy2NwSF86UIF12/posts/PmwXULObOpcr2UJzt7AX-1718186269668-jasa_perawatan_hewan2.jpg,2024-06-12T09:57:49+00:00,2024-06-12T09:57:49+00:00,Jasa,Tersedia,1
IzJzWJtksoMWwPH4GN5yO5zwY3w2,Pstx1aTZkDGI9YCrmfcU, Kemeja Katun Bekas,"Kemeja katun bekas dengan motif kotak-kotak, ukuran XL. Saya ingin menukarnya dengan kacamata hitam berkualitas atau tas ransel yang awet.",https://storage.googleapis.com/barterbuddy.appspot.com/IzJzWJtksoMWwPH4GN5yO5zwY3w2/posts/Pstx1aTZkDGI9YCrmfcU-1718186240358-kemeja3.jpeg,2024-06-12T09:57:20+00:00,2024-06-12T09:57:20+00:00,Barang,Tersedia,1
jZSTZ1rTBVfqrSXnWmlnQ4SJqZN2,Q0siVCEdvgvzrShZ8fE2,Lemari Pakaian Bekas dengan Kompartemen Rahasia,"Lemari pakaian bekas dengan kompartemen rahasia, tempat penyimpanan ekstra yang aman dan tersembunyi.",https://storage.googleapis.com/barterbuddy.appspot.com/jZSTZ1rTBVfqrSXnWmlnQ4SJqZN2/posts/Q0siVCEdvgvzrShZ8fE2-1718186299533-lemari25.jpg,2024-06-12T09:58:19+00:00,2024-06-12T09:58:19+00:00,Barang,Tersedia,1
bJOkV1BQDbRVGeGZsl6mk2rymPm1,Q320ybt7cmH8LOlcowLV,Kursi Kantor IKEA MARKUS,Desain elegan dan modern. Mencari tukar dengan meja teras atau tanaman hias.,https://storage.googleapis.com/barterbuddy.appspot.com/bJOkV1BQDbRVGeGZsl6mk2rymPm1/posts/Q320ybt7cmH8LOlcowLV-1718186284119-kursi23.jpg,2024-06-12T09:58:04+00:00,2024-06-12T09:58:04+00:00,Barang,Tersedia,1
LTqZVknLDsTEKSri8j6n82OPnl22,QF86hF9IvSAbcBLA5ojR,Smartphone OnePlus 8T,"Smartphone bekas, masih bagus untuk digunakan. Bisa ditukar dengan gadget lain atau barang elektronik.",https://storage.googleapis.com/barterbuddy.appspot.com/LTqZVknLDsTEKSri8j6n82OPnl22/posts/QF86hF9IvSAbcBLA5ojR-1718186250165-smartphone14.jpg,2024-06-12T09:57:30+00:00,2024-06-12T09:57:30+00:00,Barang,Tersedia,1
D4oJi3J3fhZ5u90eKOqn7lzlr242,QGSqLx6z13WjKfxF58km,Tas Trolley Lipat Bekas,Tas trolley lipat bekas dengan roda yang masih berfungsi baik. Saya tertarik untuk ditukar dengan sweater rajut yang hangat.,https://storage.googleapis.com/barterbuddy.appspot.com/D4oJi3J3fhZ5u90eKOqn7lzlr242/posts/QGSqLx6z13WjKfxF58km-1718186227263-tas1.jpeg,2024-06-12T09:57:07+00:00,2024-06-12T09:57:07+00:00,Barang,Tersedia,1
pmGwHqI4tcg8M9dSFOGLSMFLy7W2,QNOlroQFbMwU9odBNvHW,Rak Buku Besi Modern,"Lemari buku bekas, kondisi baik, beberapa bagian berdebu. Bisa ditukar dengan rak buku lain atau lemari kecil.",https://storage.googleapis.com/barterbuddy.appspot.com/pmGwHqI4tcg8M9dSFOGLSMFLy7W2/posts/QNOlroQFbMwU9odBNvHW-1718186313021-rak_buku8.jpg,2024-06-12T09:58:33+00:00,2024-06-12T09:58:33+00:00,Barang,Tersedia,1
3Be4eTsgUNbRcu05ehVjm5PGbkG2,QZF1mHExKYPbxSKCJaXb,Perawatan Kesehatan Hewan Peliharaan dengan Layanan Rumah,"Menyediakan layanan perawatan kesehatan hewan peliharaan di rumah Anda. Dari pemeriksaan rutin hingga penanganan darurat, saya siap membantu menjaga kesehatan hewan kesayangan Anda tanpa meninggalkan kenyamanan rumah.",https://storage.googleapis.com/barterbuddy.appspot.com/3Be4eTsgUNbRcu05ehVjm5PGbkG2/posts/QZF1mHExKYPbxSKCJaXb-1718186194594-jasa_perawatan_hewan.jpg,2024-06-12T09:56:34+00:00,2024-06-12T09:56:34+00:00,Jasa,Tersedia,1
7SaaogPyzuXA2HvRhY4BV1hjL8z1,Qw2WjNfx1cGixcm7pgdB,Televisi JVC 55 Inch,"Ukuran compact, sangat praktis untuk kebutuhan sehari-hari. Butuh meja.",https://storage.googleapis.com/barterbuddy.appspot.com/7SaaogPyzuXA2HvRhY4BV1hjL8z1/posts/Qw2WjNfx1cGixcm7pgdB-1718186344728-televisi39.jpg,2024-06-12T09:59:04+00:00,2024-06-12T09:59:04+00:00,Barang,Tersedia,1
XyelKDDobKRFkNKAIb3JB255v7s2,R7hTJynjSqLrRRyrOZrj,Kursi Santai,"Kursi santai bekas dengan desain ergonomis dan bantalan empuk, kondisi baik. Ingin ditukar dengan buku bacaan.",https://storage.googleapis.com/barterbuddy.appspot.com/XyelKDDobKRFkNKAIb3JB255v7s2/posts/R7hTJynjSqLrRRyrOZrj-1718186280068-kursi12.jpg,2024-06-12T09:58:00+00:00,2024-06-12T09:58:00+00:00,Barang,Tersedia,1
7PKjBrr7QTZxOtwLEiKRn4ApW3u1,RAmLKtrwellv5WsR9L13,Lemari Bekas Minimalis - Barang Berkualitas,Lemari bekas dengan desain minimalis yang cocok untuk ruang tidur atau ruang keluarga. Dibuat dari bahan berkualitas tinggi dan masih dalam kondisi prima.,https://storage.googleapis.com/barterbuddy.appspot.com/7PKjBrr7QTZxOtwLEiKRn4ApW3u1/posts/RAmLKtrwellv5WsR9L13-1718186204056-lemari2.jpg,2024-06-12T09:56:44+00:00,2024-06-12T09:56:44+00:00,Barang,Tersedia,1
0TmaAkUBFzghYOcfEos14BauwiI3,RIbyns2h03PINxwLbLmI,Televisi Vizio 55 Inch,"Ukuran compact, sangat praktis untuk kebutuhan sehari-hari. Butuh gitar elektrik.",https://storage.googleapis.com/barterbuddy.appspot.com/0TmaAkUBFzghYOcfEos14BauwiI3/posts/RIbyns2h03PINxwLbLmI-1718186331912-televisi9.jpg,2024-06-12T09:58:52+00:00,2024-06-12T09:58:52+00:00,Barang,Tersedia,1
GTNKZgSxjRYQeXBUgrySeb160De2,RMvstCC7xmH5DMBjXiJR,Kacamata Polaroid Originals,Kacamata Polaroid Originals dengan lensa polarized untuk perlindungan maksimal dari sinar matahari. Kondisi masih sangat bagus. Saya tertarik untuk menukarnya dengan buku-buku bacaan menarik.,https://storage.googleapis.com/barterbuddy.appspot.com/GTNKZgSxjRYQeXBUgrySeb160De2/posts/RMvstCC7xmH5DMBjXiJR-1718186364200-kacamata1.jpg,2024-06-12T09:59:24+00:00,2024-06-12T09:59:24+00:00,Barang,Tersedia,1
Kv1tMp0fqWRNqq99sdH0YdtW4R12,RTmte3tqLFwBAeuVTd7e,Toples Kue Kaca Bekas,Toples kue kaca bekas dengan penutup kayu. Sudah tidak terpakai lagi namun masih dalam kondisi baik. Saya ingin menukarnya dengan peralatan makan vintage atau barang dekoratif.,https://storage.googleapis.com/barterbuddy.appspot.com/Kv1tMp0fqWRNqq99sdH0YdtW4R12/posts/RTmte3tqLFwBAeuVTd7e-1718186589198-toples1.jpeg,2024-06-12T10:03:09+00:00,2024-06-12T10:03:09+00:00,Barang,Tersedia,1
89yqnxLqWGgMXKjPWjB5YpOR9eN2,RYpZv8qIgJdfGdjFssKv,Televisi Sharp LED 40 Inch,"Sedikit lecet di sudut, namun performa masih optimal. Butuh mesin kopi sebagai tukar.",https://storage.googleapis.com/barterbuddy.appspot.com/89yqnxLqWGgMXKjPWjB5YpOR9eN2/posts/RYpZv8qIgJdfGdjFssKv-1718186346271-televisi43.jpg,2024-06-12T09:59:06+00:00,2024-06-12T09:59:06+00:00,Barang,Tersedia,1
PCdAKwoUvTUnZK38hpLK1CZrpxJ3,RxMfwrQaf3Ot9s9Od71z,Jam Tangan Orient Bambino,"Desain klasik, kondisi bekas namun masih baik. Bisa ditukar dengan gadget atau perangkat elektronik.",https://storage.googleapis.com/barterbuddy.appspot.com/PCdAKwoUvTUnZK38hpLK1CZrpxJ3/posts/RxMfwrQaf3Ot9s9Od71z-1718186261221-jam_tangan12.jpg,2024-06-12T09:57:41+00:00,2024-06-12T09:57:41+00:00,Barang,Tersedia,1
evNqyrq4rQeRkC14jayHkeQW2j22,RzCPznq6rQ7xLgZvWeYx,Lemari Pakaian 3 Pintu Bekas dengan Cermin,"Lemari pakaian tiga pintu bekas dengan cermin, ruang penyimpanan yang luas, dan desain elegan.  Ingin ditukar dengan rak sepatu.",https://storage.googleapis.com/barterbuddy.appspot.com/evNqyrq4rQeRkC14jayHkeQW2j22/posts/RzCPznq6rQ7xLgZvWeYx-1718186290771-lemari6.jpg,2024-06-12T09:58:10+00:00,2024-06-12T09:58:10+00:00,Barang,Tersedia,1
U8KFd9SCMDTrrfjnUBD1HVT9m9G2,SMr9VHjNWZSTiBWREwTx,Happy Movers,Pindahan tanpa stress dengan tim profesional kami.,https://storage.googleapis.com/barterbuddy.appspot.com/U8KFd9SCMDTrrfjnUBD1HVT9m9G2/posts/SMr9VHjNWZSTiBWREwTx-1718186271249-jasa_pindahan5.jpg,2024-06-12T09:57:51+00:00,2024-06-12T09:57:51+00:00,Jasa,Tersedia,5
86XNfAn4WIPOERUjQPItZ6vBkGD2,SUsxo275OFz51KVuEUiE,Les Bahasa Inggris Profesional,"Menawarkan les bahasa Inggris profesional untuk semua tingkat. Metode pembelajaran yang efektif dengan fokus pada keterampilan berbicara, mendengarkan, membaca, dan menulis.",https://storage.googleapis.com/barterbuddy.appspot.com/86XNfAn4WIPOERUjQPItZ6vBkGD2/posts/SUsxo275OFz51KVuEUiE-1718186206360-les_bahasa_inggris2.jpg,2024-06-12T09:56:46+00:00,2024-06-12T09:56:46+00:00,Jasa,Tersedia,1
IzlDcWuUvBavE7f5dW1sojxTPo02,SchyAW8GTzXX0K7lhMLz,Tanaman Hias: Anggrek Bulan yang Mewah,Anggrek bulan dengan bunga yang besar dan wangi yang memikat. Saya ingin ditukar dengan voucher spa untuk pengalaman relaksasi yang menyegarkan.,https://storage.googleapis.com/barterbuddy.appspot.com/IzlDcWuUvBavE7f5dW1sojxTPo02/posts/SchyAW8GTzXX0K7lhMLz-1718186580487-tanaman_hias5.jpg,2024-06-12T10:03:00+00:00,2024-06-12T10:03:00+00:00,Barang,Tersedia,1
5wqlsPvX1BXEQYSRcXWH03qEDUp2,SsNa7PTZtWUviIVCWu77,Dell XPS 13,"Laptop bekas Dell XPS 13, desain tipis dan ringan dengan layar InfinityEdge. Dilengkapi dengan prosesor Intel Core i7 dan SSD.",https://storage.googleapis.com/barterbuddy.appspot.com/5wqlsPvX1BXEQYSRcXWH03qEDUp2/posts/SsNa7PTZtWUviIVCWu77-1718186201926-laptop3.jpg,2024-06-12T09:56:42+00:00,2024-06-12T09:56:42+00:00,Barang,Tersedia,1
63Qa8P1IXgapAfxn8RfiO2m42gr2,SscEavrAKsxW60afWPSV,HP Spectre x360,"Laptop bekas HP Spectre x360, model convertible dengan layar sentuh. Kondisi sangat baik, baterai tahan lama.",https://storage.googleapis.com/barterbuddy.appspot.com/63Qa8P1IXgapAfxn8RfiO2m42gr2/posts/SscEavrAKsxW60afWPSV-1718186202296-laptop4.jpg,2024-06-12T09:56:42+00:00,2024-06-12T09:56:42+00:00,Barang,Tersedia,1
CSPeVcHoIVS9fOQF8FcnZWy8X8d2,T1iTsg33YQ9EJKw4dAM0,Sepatu Ankle Boots Zara,"Ankle boots Zara, tinggi hak 5 cm, cocok untuk musim gugur, ingin ditukar dengan syal wol.",https://storage.googleapis.com/barterbuddy.appspot.com/CSPeVcHoIVS9fOQF8FcnZWy8X8d2/posts/T1iTsg33YQ9EJKw4dAM0-1718186356822-sepatu8.jpg,2024-06-12T09:59:16+00:00,2024-06-12T09:59:16+00:00,Barang,Tersedia,1
lPpl6W80pyZRN94fs3srvVr5P632,TPjIps8SLfePe58VWSnH,Kelas Percakapan Bahasa \nInggris,Asah kemampuan berbicara bahasa Inggris Anda dalam situasi \nsehari-hari.,https://storage.googleapis.com/barterbuddy.appspot.com/lPpl6W80pyZRN94fs3srvVr5P632/posts/TPjIps8SLfePe58VWSnH-1718186302767-les_bahasa_inggris7.jpg,2024-06-12T09:58:22+00:00,2024-06-12T09:58:22+00:00,Jasa,Tersedia,1
KHo9S3qglSe3h2YcoKzEu1HCPn82,TRthZPkmGg328diKCYsI,Smartphone Xiaomi Mi 10T,"Terdapat garansi 6 bulan, digunakan hanya beberapa kali. Bisa ditukar dengan gadget lain atau barang elektronik.",https://storage.googleapis.com/barterbuddy.appspot.com/KHo9S3qglSe3h2YcoKzEu1HCPn82/posts/TRthZPkmGg328diKCYsI-1718186246400-smartphone6.jpg,2024-06-12T09:57:26+00:00,2024-06-12T09:57:26+00:00,Barang,Tersedia,1
KrFRfyH2KkelmQ9yiIBI9ZvG4UV2,U2zQ5g50B3tegoBzlXGh,Microwave Panasonic Secondhand,"Microwave Panasonic, masih berfungsi dengan baik, sedikit kotor di dalamnya. Saya ingin menukar dengan oven toaster atau setrika uap.",https://storage.googleapis.com/barterbuddy.appspot.com/KrFRfyH2KkelmQ9yiIBI9ZvG4UV2/posts/U2zQ5g50B3tegoBzlXGh-1718186587179-microwave1.jpeg,2024-06-12T10:03:07+00:00,2024-06-12T10:03:07+00:00,Barang,Tersedia,1
ZNikRaTSB9Zo1JneUVLLumE3Uiu2,UCYsNVg8dFEHmOYrJhYL,Kursi Taman,"Kursi taman bekas yang tahan cuaca, sedikit pudar warnanya. Ingin ditukar dengan alat berkebun.",https://storage.googleapis.com/barterbuddy.appspot.com/ZNikRaTSB9Zo1JneUVLLumE3Uiu2/posts/UCYsNVg8dFEHmOYrJhYL-1718186281867-kursi17.jpg,2024-06-12T09:58:01+00:00,2024-06-12T09:58:01+00:00,Barang,Tersedia,1
8mlFfV6wptexcYejr4zzZF4FMWc2,UTi1xeOC27CMzndeFgGW,Daun Yang Jatuh Tak Pernah Membenci Angin â€“ Tere Liye,"Novel masih dalam kondisi sangat baik, halaman-halaman masih utuh tanpa lipatan. Ingin ditukar dengan buku non-fiksi tentang psikologi manusia.",https://storage.googleapis.com/barterbuddy.appspot.com/8mlFfV6wptexcYejr4zzZF4FMWc2/posts/UTi1xeOC27CMzndeFgGW-1718186348869-buku3.jpg,2024-06-12T09:59:08+00:00,2024-06-12T09:59:08+00:00,Barang,Tersedia,1
f12tH2Q1lTYyl4Giv7kmmFwwlz93,UfcgGnANv7oEoze8ctiS,Lemari TV Bekas Multifungsi,"Lemari TV bekas multifungsi, dilengkapi dengan rak penyimpanan tambahan untuk perangkat media Anda, sedikit pudar warnanya. Ingin ditukar dengan kipas angin.",https://storage.googleapis.com/barterbuddy.appspot.com/f12tH2Q1lTYyl4Giv7kmmFwwlz93/posts/UfcgGnANv7oEoze8ctiS-1718186291467-lemari8.jpg,2024-06-12T09:58:11+00:00,2024-06-12T09:58:11+00:00,Barang,Tersedia,1
Qg1ZgMsORId1dStXFNLMlYeX88j1,UnSKN6gRF9c9XlHbIYYA,Jam Tangan Casio Edifice,"Bekas, kondisi masih sangat bagus. Dapat ditukar dengan gadget atau perangkat elektronik",https://storage.googleapis.com/barterbuddy.appspot.com/Qg1ZgMsORId1dStXFNLMlYeX88j1/posts/UnSKN6gRF9c9XlHbIYYA-1718186264294-jam_tangan19.jpg,2024-06-12T09:57:44+00:00,2024-06-12T09:57:44+00:00,Barang,Tersedia,1
NGg9TxcVjaeZzMgXEj6Z8EPrFeb2,Ux3SzhU1Q8QYVr40333z,Smartphone ZTE Axon 10 Pro,"Smartphone bekas, masih bagus untuk digunakan. Dapat ditukar dengan kamera atau laptop.",https://storage.googleapis.com/barterbuddy.appspot.com/NGg9TxcVjaeZzMgXEj6Z8EPrFeb2/posts/Ux3SzhU1Q8QYVr40333z-1718186254874-smartphone26.jpg,2024-06-12T09:57:34+00:00,2024-06-12T09:57:34+00:00,Barang,Tersedia,1
N2sRTyO393Qw4npjWHG1UpaJ5i13,VAKERCeT4RnhZPjJIvNX,Smartphone Lenovo Z6,"Smartphone dengan layar lebar, kondisi bekas. Ingin menukar dengan peralatan olahraga atau perangkat rumah tangga.",https://storage.googleapis.com/barterbuddy.appspot.com/N2sRTyO393Qw4npjWHG1UpaJ5i13/posts/VAKERCeT4RnhZPjJIvNX-1718186254507-smartphone25.jpg,2024-06-12T09:57:34+00:00,2024-06-12T09:57:34+00:00,Barang,Tersedia,1
tvc1QPWIw4fBqDcr5WSWtDra0cQ2,VOLKrMoUUSUo4diftEuP,Sepeda Gunung Polygon Premier,"Kondisi bekas, namun masih berfungsi dengan baik. Mencari tukar dengan peralatan olahraga lain atau furniture kecil.",https://storage.googleapis.com/barterbuddy.appspot.com/tvc1QPWIw4fBqDcr5WSWtDra0cQ2/posts/VOLKrMoUUSUo4diftEuP-1718186321748-sepeda8.jpg,2024-06-12T09:58:41+00:00,2024-06-12T09:58:41+00:00,Barang,Tersedia,1
Hd2YiBtZ9iPt2wZ7l883kRs8xbD3,VaO8vm3XcmBmo0Pt2B8Y,Syal Plaid Klasik,"Syal plaid klasik, masih dalam kondisi prima, ingin ditukar dengan perabotan rumah tangga atau peralatan kerajinan.",https://storage.googleapis.com/barterbuddy.appspot.com/Hd2YiBtZ9iPt2wZ7l883kRs8xbD3/posts/VaO8vm3XcmBmo0Pt2B8Y-1718186569389-syal2.jpeg,2024-06-12T10:02:49+00:00,2024-06-12T10:02:49+00:00,Barang,Tersedia,1
XQ2nDFZPNdcIyfO1aGGJmEXwSGM2,VkmbRnrIDasz5TbJtygs,Kursi Tamu Bekas,"Kursi ruang tamu bekas dengan desain elegan, sedikit pudar di bagian kain. Ingin ditukar dengan karpet kecil.",https://storage.googleapis.com/barterbuddy.appspot.com/XQ2nDFZPNdcIyfO1aGGJmEXwSGM2/posts/VkmbRnrIDasz5TbJtygs-1718186278318-kursi7.jpg,2024-06-12T09:57:58+00:00,2024-06-12T09:57:58+00:00,Barang,Tersedia,1
IzlDcWuUvBavE7f5dW1sojxTPo02,VpFEBarbWoy45oorRHkx,Kipas Angin Stand Bekas,"Kipas angin stand bekas, masih berfungsi dengan baik. Saya tertarik untuk menukarnya dengan speaker bluetooth atau barang-barang elektronik lainnya.",https://storage.googleapis.com/barterbuddy.appspot.com/IzlDcWuUvBavE7f5dW1sojxTPo02/posts/VpFEBarbWoy45oorRHkx-1718186240795-kipas1.jpeg,2024-06-12T09:57:20+00:00,2024-06-12T09:57:20+00:00,Barang,Tersedia,1
aILgxuxNCSTdgNxosvQFmjPtKT03,VrnGRyBeSoxuckPcKK1B,Kursi Makan Kayu Jati,"Memiliki desain klasik, kondisi bekas namun masih baik. Bisa ditukar dengan meja makan atau peralatan dapur.",https://storage.googleapis.com/barterbuddy.appspot.com/aILgxuxNCSTdgNxosvQFmjPtKT03/posts/VrnGRyBeSoxuckPcKK1B-1718186283350-kursi21.jpg,2024-06-12T09:58:03+00:00,2024-06-12T09:58:03+00:00,Barang,Tersedia,1
3Be4eTsgUNbRcu05ehVjm5PGbkG2,W7V0eC37OB7mPq9sjQOC,Televisi Element 40 Inch,"Dijual karena sudah tidak digunakan lagi, kondisi masih seperti baru. Butuh rak buku sebagai tukar.",https://storage.googleapis.com/barterbuddy.appspot.com/3Be4eTsgUNbRcu05ehVjm5PGbkG2/posts/W7V0eC37OB7mPq9sjQOC-1718186334689-televisi17.jpg,2024-06-12T09:58:54+00:00,2024-06-12T09:58:54+00:00,Barang,Tersedia,1
pDOSYwI9eNPQg8gEicGRNvwAi1M2,W92IoBAaN4KfhirlDmA9,Rak Buku Minimalis,"Lemari plastik, kondisi baik, cocok untuk buku. Mencari tukar dengan peralatan dapur atau furniture kecil.",https://storage.googleapis.com/barterbuddy.appspot.com/pDOSYwI9eNPQg8gEicGRNvwAi1M2/posts/W92IoBAaN4KfhirlDmA9-1718186311818-rak_buku5.jpg,2024-06-12T09:58:31+00:00,2024-06-12T09:58:31+00:00,Barang,Tersedia,1
poi2TvnPXqSCGxHnLqWd2qkgzAY2,WYhO1RxuEcSGU6kylU9Q,Rak Buku Anak,"Lemari buku bekas, kondisi masih bagus. Ingin menukar dengan peralatan anak atau rak mainan.",https://storage.googleapis.com/barterbuddy.appspot.com/poi2TvnPXqSCGxHnLqWd2qkgzAY2/posts/WYhO1RxuEcSGU6kylU9Q-1718186313788-rak_buku10.jpg,2024-06-12T09:58:33+00:00,2024-06-12T09:58:33+00:00,Barang,Tersedia,1
7XhrJNO6oZQRw9PBotKNEdIa6cW2,WehjIlCluk3CdCkY8BVz,Belajar Bahasa Inggris Secara Online,Menyediakan kursus bahasa Inggris online dengan pengajar berpengalaman. Fleksibel dan mudah diakses dari mana saja.,https://storage.googleapis.com/barterbuddy.appspot.com/7XhrJNO6oZQRw9PBotKNEdIa6cW2/posts/WehjIlCluk3CdCkY8BVz-1718186205857-les_bahasa_inggris1.jpg,2024-06-12T09:56:45+00:00,2024-06-12T09:56:45+00:00,Jasa,Tersedia,1
